id,key,value,type
211801746,building,yes,regular
211801748,building,yes,regular
211801749,building,yes,regular
211801750,building,yes,regular
211801751,building,yes,regular
211801753,building,yes,regular
211801754,building,yes,regular
211801755,building,yes,regular
211801758,building,yes,regular
211801763,building,yes,regular
211801764,building,yes,regular
211801765,building,yes,regular
211801767,building,yes,regular
211801768,building,yes,regular
211801769,building,yes,regular
211801773,building,yes,regular
211801775,building,yes,regular
211801778,building,yes,regular
211801781,building,yes,regular
211801782,building,yes,regular
211801784,building,yes,regular
211801785,building,yes,regular
211801786,building,yes,regular
211801787,building,yes,regular
211801789,building,yes,regular
211801790,building,yes,regular
211801791,building,yes,regular
211801792,building,yes,regular
211801793,building,yes,regular
211801794,building,yes,regular
211801795,building,yes,regular
211801796,building,yes,regular
211801798,building,yes,regular
211801799,building,yes,regular
211801800,building,yes,regular
211801801,building,yes,regular
211801802,building,yes,regular
211801803,building,yes,regular
211801808,building,yes,regular
211801809,building,yes,regular
211801812,building,yes,regular
211801813,building,yes,regular
211801817,building,yes,regular
211801819,building,yes,regular
211801820,building,yes,regular
211801821,building,yes,regular
211801822,building,yes,regular
211801826,building,yes,regular
211801828,building,yes,regular
211801833,building,yes,regular
211801836,building,yes,regular
211801838,building,yes,regular
211801840,building,yes,regular
211801842,building,yes,regular
211801843,building,yes,regular
211801846,building,yes,regular
211801847,building,yes,regular
211801848,building,yes,regular
211801849,building,yes,regular
211801851,building,yes,regular
211801852,building,yes,regular
211801854,building,yes,regular
211801855,building,yes,regular
211801856,building,yes,regular
211801858,building,yes,regular
211801859,building,yes,regular
211801860,building,yes,regular
211801861,building,yes,regular
211801863,building,yes,regular
211801864,building,yes,regular
211801865,building,yes,regular
211801867,building,yes,regular
211801868,building,yes,regular
211801870,building,yes,regular
211801871,building,yes,regular
211801872,building,yes,regular
211801873,building,yes,regular
211801875,building,yes,regular
211801879,building,yes,regular
211801881,building,yes,regular
211801883,building,yes,regular
211801884,building,yes,regular
211801885,building,yes,regular
211801887,building,yes,regular
211801888,building,yes,regular
211801891,building,yes,regular
211801896,building,yes,regular
211801898,building,yes,regular
211801899,building,yes,regular
211801900,building,yes,regular
211801901,building,yes,regular
211801902,building,yes,regular
211801905,building,yes,regular
211801906,building,yes,regular
211801907,building,yes,regular
211801909,building,yes,regular
211801910,building,yes,regular
211801911,building,yes,regular
211801912,building,yes,regular
211801914,building,yes,regular
211801917,building,yes,regular
211801918,building,yes,regular
211801920,building,yes,regular
211801924,building,yes,regular
211801927,building,yes,regular
211801932,building,yes,regular
211801933,building,yes,regular
211801935,building,yes,regular
211801938,building,yes,regular
211801940,building,yes,regular
211801942,building,yes,regular
211801943,building,yes,regular
211801944,building,yes,regular
211801946,building,yes,regular
211801947,building,yes,regular
211801949,building,yes,regular
211801950,building,yes,regular
211801951,building,yes,regular
211801952,building,yes,regular
211801953,building,yes,regular
211801954,building,yes,regular
211801955,building,yes,regular
211801957,building,yes,regular
211801959,building,yes,regular
211801960,building,yes,regular
211801961,building,yes,regular
211801962,building,yes,regular
211801963,building,yes,regular
211801964,building,yes,regular
211801965,building,yes,regular
211801967,building,yes,regular
211801970,building,yes,regular
211801971,building,yes,regular
211801972,building,yes,regular
211801974,building,yes,regular
211801975,building,yes,regular
211801976,building,yes,regular
211801978,building,yes,regular
211801979,building,yes,regular
211801981,building,yes,regular
211801982,building,yes,regular
211801983,building,yes,regular
211801984,building,yes,regular
211801985,building,yes,regular
211801986,building,yes,regular
211801987,building,yes,regular
211801989,building,yes,regular
211801990,building,yes,regular
211801992,building,yes,regular
211801994,building,yes,regular
211801995,building,yes,regular
211801997,building,yes,regular
211802000,building,yes,regular
211802001,building,yes,regular
211802002,building,yes,regular
211802003,building,yes,regular
211802004,building,yes,regular
211802007,building,yes,regular
211802009,building,yes,regular
211802010,building,yes,regular
211802012,building,yes,regular
211802013,building,yes,regular
211802016,building,yes,regular
211802020,building,yes,regular
211802021,building,yes,regular
211802022,building,yes,regular
211802025,building,yes,regular
211802026,building,yes,regular
211802030,building,yes,regular
211802031,building,yes,regular
211802032,building,yes,regular
211802033,building,yes,regular
211802034,building,yes,regular
211802035,building,yes,regular
211802036,building,yes,regular
211802038,building,yes,regular
211802040,building,yes,regular
211802041,building,yes,regular
211802042,building,yes,regular
211802043,building,yes,regular
211802045,building,yes,regular
211802046,building,yes,regular
211802047,building,yes,regular
211802048,building,yes,regular
211802049,building,yes,regular
211802050,building,yes,regular
211802051,building,yes,regular
211802052,building,yes,regular
211802053,building,yes,regular
211802054,building,yes,regular
211802056,building,yes,regular
211802057,building,yes,regular
211802058,building,yes,regular
211802059,building,yes,regular
211802060,building,yes,regular
211802061,building,yes,regular
211802062,building,yes,regular
211802063,building,yes,regular
211802064,building,yes,regular
211802065,building,yes,regular
211802068,building,yes,regular
211802070,building,yes,regular
211802071,building,yes,regular
211802073,building,yes,regular
211802074,building,yes,regular
211802075,building,yes,regular
211802077,building,yes,regular
211802078,building,yes,regular
211802081,building,yes,regular
211802082,building,yes,regular
211802083,building,yes,regular
211802085,building,yes,regular
211802086,building,yes,regular
211802088,building,yes,regular
211802089,building,yes,regular
211802090,building,yes,regular
211802091,building,yes,regular
211802093,building,yes,regular
211802095,building,yes,regular
211802096,building,yes,regular
211802097,building,yes,regular
211802098,building,yes,regular
211802099,building,yes,regular
211802101,building,yes,regular
211802103,building,yes,regular
211802105,building,yes,regular
211802106,building,yes,regular
211802107,building,yes,regular
211802109,building,yes,regular
211802110,building,yes,regular
211802111,building,yes,regular
211802113,building,yes,regular
211802114,building,yes,regular
211802115,building,yes,regular
211802116,building,yes,regular
211802117,building,yes,regular
211802118,building,yes,regular
211802119,building,yes,regular
211802122,building,yes,regular
211802123,building,yes,regular
211802124,building,yes,regular
211802125,building,yes,regular
211802126,building,yes,regular
211802127,building,yes,regular
211802128,building,yes,regular
